PGC,OBJNAME,V,V_VIR,MOD,MOD_ERR,D,D_ERR
3081009,PGC3081009,12284.2,11974.37762228448,36.19,0.65,172.982,51.7796
3081638,PGC3081638,12742.5,12527.76713273261,36.19,0.58,172.982,46.2034
3081874,PGC3081874,13115.7,12931.844770841175,36.19,0.51,172.982,40.6271
3090767,PGC3090767,12589.6,12742.379086196082,36.19,0.27,172.982,21.5085
3476908,2MASXJ12120432+1029162,13532.6,13616.117622882482,36.19,0.46,172.982,36.6441
3572904,2MASXJ16534249+2058158,10381.3,10620.449110687896,36.19,0.46,172.982,36.6441
3746386,2MASXJ09443127+1454473,13575.3,13587.455577886916,36.19,0.46,172.982,36.6441
3746932,2MASXJ09465706+1415508,12316.1,12326.454288684607,36.19,0.46,172.982,36.6441
3750571,2MASXJ10033238-1527594,9480.6,9358.581128684084,36.19,0.53,172.982,42.2203
3804885,2MASXJ13151900+2828228,10681.4,10877.347015697924,36.19,0.46,172.982,36.6441
3811922,2MASXJ13410101+1410037,12514.7,12666.674795598647,36.19,0.27,172.982,21.5085
3838755,2MASXJ15015110+0931033,11280.7,11448.818098835534,36.19,0.46,172.982,36.6441
3839168,2MASXJ15032035+0708236,13815.5,13973.51088046526,36.19,0.46,172.982,36.6441
3839730,2MASXJ15053585+0534276,10860.5,11012.173372684434,36.19,0.21,172.982,16.7288
3842041,2MASXJ15123880+0551452,12908.0,13063.504104856329,36.19,0.46,172.982,36.6441
3845830,2MASXJ15233860+0604526,12949.2,13109.37101334266,36.19,0.33,172.982,26.2881
3848785,2MASXJ15330228+0025119,11131.0,11267.429884234678,36.19,0.27,172.982,21.5085
3852306,2MASXJ15435526+0145539,11941.5,12087.471950978203,36.19,0.46,172.982,36.6441
3977587,2MASXJ23125612-4439126,14158.7,13967.130473595384,36.19,0.62,172.982,49.3898
57084,IC1182,10336.8,10557.575474272318,36.1907,0.2892,173.039,23.0456
92435,PGC092435,10413.6,10374.763567525486,36.1915,0.244099,173.103,19.4589
73891,PGC073891,11797.6,11725.70800688903,36.1918,0.239962,173.126,19.1316
200154,PGC200154,13031.2,13138.703971451325,36.1921,0.258403,173.15,20.6047
2800836,PGC2800836,11277.0,11359.197774495744,36.1956,0.250849,173.425,20.034
83406,PGC083406,12329.5,12321.748777186202,36.1986,0.181446,173.667,14.5114
2768,UGC00488,11761.6,11778.268359293432,36.2,0.2,173.78,16.0057
4026,PGC004026,13444.0,13386.42036657775,36.2,0.25,173.78,20.0072
4033,PGC004033,13153.6,13096.1276414964,36.2,0.25,173.78,20.0072
4060,PGC004060,13121.3,13063.940975820931,36.2,0.25,173.78,20.0072
5882,ESO476-026,11998.0,11807.28119004792,36.2,0.61,173.78,48.8175
7775,PGC007775,12525.0,12540.265325961276,36.2,0.2,173.78,16.0057
8905,PGC008905,12446.3,12338.31700602098,36.2,0.46,173.78,36.8132
22580,PGC022580,12643.0,12736.056233492192,36.2,0.33,173.78,26.4095
24180,PGC024180,12751.8,12773.069009043642,36.2,0.46,173.78,36.8132
36444,IC0725,13369.2,13376.098403818467,36.2,0.33,173.78,26.4095
36454,PGC036454,12908.9,12916.020197988135,36.2,0.33,173.78,26.4095
46962,ESO508-074,10800.9,10741.56248652064,36.2,0.52,173.78,41.6149
47166,PGC047166,12861.4,12783.637797080159,36.2,0.25,173.78,20.0072
52004,PGC052004,10853.6,11130.9261450182,36.2,0.46,173.78,36.8132
54333,PGC054333,12706.0,12857.959799045082,36.2,0.19,173.78,15.2055
54417,PGC054417,9637.3,9876.531319025895,36.2,0.2,173.78,16.0057
56044,NGC5997,12371.1,12548.254766687503,36.2,0.46,173.78,36.8132
56653,PGC056653,10483.0,10698.330322987671,36.2,0.2,173.78,16.0057
58954,PGC058954,13301.6,13561.473658138515,36.2,0.33,173.78,26.4095
65005,PGC065005,11225.9,11043.221843914964,36.2,0.63,173.78,50.4181
72574,ESO111-004,7999.0,7749.780144681934,36.2,0.64,173.78,51.2184
84290,PGC084290,13131.5,13179.5861071238,36.2,0.6,173.78,48.0172
95506,PGC095506,13049.0,12991.214634189635,36.2,0.25,173.78,20.0072
128941,PGC128941,10267.2,10076.010540989262,36.2,0.67,173.78,53.6192
145467,PGC145467,11016.1,10891.57309694918,36.2,0.27,173.78,21.6077
157913,PGC157913,8180.7,8176.18431341989,36.2,0.85,173.78,68.0244
213520,PGC213520,9030.4,8984.265075530793,36.2,0.46,173.78,36.8132
477712,PGC477712,13494.5,13195.601522050345,36.2,0.53,173.78,42.4152
650477,PGC650477,11464.5,11377.272924748584,36.2,0.55,173.78,44.0158
856931,PGC856931,13764.9,13531.142952195692,36.2,0.25,173.78,20.0072
894448,PGC894448,11231.9,11021.62692056007,36.2,0.55,173.78,44.0158
980357,PGC980357,11085.4,11088.40130520282,36.2,0.9,173.78,72.0258
1083263,PGC1083263,13183.9,13054.79844041364,36.2,0.49,173.78,39.2141
1147909,PGC1147909,13931.5,13878.011735623944,36.2,0.46,173.78,36.8132
1180913,PGC1180913,11198.9,11073.646923657014,36.2,0.27,173.78,21.6077
1370088,PGC1370088,13611.9,13623.824298665375,36.2,0.46,173.78,36.8132
1476317,PGC1476317,10317.9,10405.448782434087,36.2,0.46,173.78,36.8132
1494202,PGC1494202,13556.6,13624.13017543424,36.2,0.46,173.78,36.8132
1705410,PGC1705410,13711.4,13781.738479214491,36.2,0.46,173.78,36.8132
2114963,PGC2114963,13638.9,13742.493567612657,36.2,0.46,173.78,36.8132
2165467,PGC2165467,12148.0,12240.913566291094,36.2,0.33,173.78,26.4095
2270571,PGC2270571,11605.0,11899.507966393785,36.2,0.46,173.78,36.8132
2332705,PGC2332705,12956.2,13143.7437610768,36.2,0.46,173.78,36.8132
3386381,2MASXJ14442906+5624319,11224.8,11520.897824883044,36.2,0.46,173.78,36.8132
3496516,2MASXJ16071688+2616278,9461.8,9713.008102425878,36.2,0.46,173.78,36.8132
3698659,2MASXJ05260577-7415246,9627.7,9319.524359149047,36.2,0.53,173.78,42.4152
3748144,2MASXJ09514118+3547207,13028.6,13144.72991892409,36.2,0.46,173.78,36.8132
3842539,2MASXJ15141296+0448431,12307.7,12458.893821670326,36.2,0.19,173.78,15.2055
3872274,2MASXJ16464277+2715423,13266.3,13526.011882632747,36.2,0.33,173.78,26.4095
3992964,2MASXJ23574045-4934130,11997.2,11770.086727712482,36.2,0.49,173.78,39.2141
4078366,6dFJ1919261-201003,12180.2,12207.348119244465,36.2,0.7,173.78,56.0201
4078513,6dFJ1947459-141555,7761.7,7810.261801915662,36.2,0.84,173.78,67.2241
4682761,6dFJ1234446-490224,11574.0,11395.66270121978,36.2,0.67,173.78,53.6192
54183,ESO448-015,11431.7,11396.358880617141,36.202,0.434173,173.938,34.7779
4126719,PGC4126719,11170.8,11076.907937780403,36.2026,0.255178,173.985,20.4457
83408,PGC083408,12535.2,12527.839220680833,36.2041,0.245873,174.106,19.7138
52981,ESO448-005,10644.5,10603.68778407689,36.2048,0.279424,174.166,22.4116
4420,PGC004420,13294.4,13224.482343259408,36.2057,0.24683,174.238,19.8055
85663,PGC085663,11883.2,11911.57336842739,36.2057,0.270221,174.235,21.682
3517,PGC003517,10966.8,10826.24515900453,36.21,0.49,174.582,39.3951
6156,PGC006156,11038.0,10927.715520684693,36.21,0.54,174.582,43.415
11540,PGC011540,12890.0,12767.356856161668,36.21,0.27,174.582,21.7075
24204,UGC04496,8681.3,8709.731735631092,36.21,0.2,174.582,16.0796
25395,PGC025395,10882.4,10910.485384391326,36.21,0.27,174.582,21.7075
32383,PGC032383,11601.0,11577.240306637901,36.21,0.33,174.582,26.5314
34891,PGC034891,9674.6,9876.581329895456,36.21,0.46,174.582,36.9831
37428,PGC037428,10159.2,10297.034721200902,36.21,0.2,174.582,16.0796
50444,PGC050444,11230.0,11285.533913526577,36.21,0.25,174.582,20.0995
54206,PGC054206,10909.3,11044.792097809428,36.21,0.13,174.582,10.4518
54273,PGC054273,11589.9,11727.209996835358,36.21,0.13,174.582,10.4518
54277,PGC054277,11681.8,11819.254263980652,36.21,0.13,174.582,10.4518
54309,PGC054309,11436.6,11574.270735960792,36.21,0.13,174.582,10.4518
54368,PGC054368,11415.5,11553.903444283287,36.21,0.13,174.582,10.4518
54585,PGC054585,12701.9,12855.364338223211,36.21,0.46,174.582,36.9831
66728,ESO342-044,5034.0,4910.413410520498,36.21,,174.582,
82623,PGC082623,13512.6,13464.802849323642,36.21,0.25,174.582,20.0995
115866,PGC115866,13794.4,13802.5894023955,36.21,0.46,174.582,36.9831
159526,PGC159526,10563.2,10567.28564940859,36.21,0.61,174.582,49.0428
175167,PGC175167,9531.9,9237.285190846012,36.21,0.74,174.582,59.4946
1024226,PGC1024226,10708.5,10789.584843182174,36.21,0.63,174.582,50.6508
1041805,PGC1041805,10439.1,10524.906147659969,36.21,0.75,174.582,60.2986
1165096,PGC1165096,12910.7,12787.923636257496,36.21,0.27,174.582,21.7075
1205684,PGC1205684,11155.6,11291.595945245097,36.21,0.13,174.582,10.4518
1205744,PGC1205744,11458.0,11594.284430289561,36.21,0.13,174.582,10.4518
1215870,PGC1215870,11696.1,11834.382303427037,36.21,0.13,174.582,10.4518
1225489,PGC1225489,9871.4,9827.698631879879,36.21,0.46,174.582,36.9831
1257687,PGC1257687,11970.1,12121.735990725425,36.21,0.46,174.582,36.9831
1303185,PGC1303185,11467.5,11633.67408081529,36.21,0.46,174.582,36.9831
1409162,PGC1409162,11014.6,10963.724059838833,36.21,0.46,174.582,36.9831
1515580,PGC1515580,9718.2,9778.985805309296,36.21,0.46,174.582,36.9831
1673410,PGC1673410,11246.0,11274.032994535488,36.21,0.27,174.582,21.7075
1711559,PGC1711559,13876.8,13958.261976206451,36.21,0.46,174.582,36.9831
1987042,PGC1987042,11514.3,11789.414938114316,36.21,0.46,174.582,36.9831
2345174,PGC2345174,9515.7,9710.869774738214,36.21,0.46,174.582,36.9831
2364942,PGC2364942,10082.4,10311.026151353371,36.21,0.33,174.582,26.5314
3087170,PGC3087170,11653.9,11826.755321529216,36.21,0.33,174.582,26.5314
3089225,PGC3089225,7046.7,7211.642715420323,36.21,0.46,174.582,36.9831
3089755,PGC3089755,10440.4,10468.551570620222,36.21,0.27,174.582,21.7075
3486390,2MASXJ14221965+5148391,13295.1,13579.740549076312,36.21,0.46,174.582,36.9831
3546574,2MASXJ11541486+4634028,12814.0,13030.802835851511,36.21,0.46,174.582,36.9831
3683322,2MASXJ04381244-6917173,8726.2,8414.04525326226,36.21,0.54,174.582,43.415
3693934,2MASXJ05100679-2437331,10142.2,9889.620511268507,36.21,0.63,174.582,50.6508
3741219,2MASXJ09214866-1719288,10830.7,10676.69179057538,36.21,0.67,174.582,53.8667
3844602,2MASXJ15201684+1143270,10239.5,10423.606656974898,36.21,0.46,174.582,36.9831
6013,PGC006013,12227.4,12099.094331169985,36.2117,0.252583,174.719,20.3231
95513,PGC095513,11612.5,11484.655398104484,36.2117,0.252583,174.719,20.3231
995218,PGC995218,12234.3,12106.770390433589,36.2117,0.252583,174.719,20.3231
166829,PGC166829,12817.0,12750.029578549687,36.2124,0.257382,174.777,20.7161
39391,UGC07318,10646.5,10881.597070797934,36.2143,0.0223607,174.927,1.80131
91390,PGC091390,11336.3,11531.961645608628,36.2144,0.246178,174.934,19.8321
83382,PGC083382,11272.0,11264.09357559917,36.2148,0.167349,174.968,13.4842
1500765,PGC1500765,11583.7,11796.29136123425,36.2162,0.242189,175.081,19.5272
57174,PGC057174,9386.0,9698.357581537322,36.2171,0.0222361,175.157,1.79363
996425,PGC996425,12341.7,12214.264431720301,36.2176,0.276124,175.195,22.2777
4201,PGC004201,13559.2,13433.2463178642,36.22,0.6,175.388,48.4615
12829,PGC012829,11217.3,11082.049924433517,36.22,0.15,175.388,12.1154
19953,ESO207-011,13514.6,13213.817918149227,36.22,0.55,175.388,44.4231
39823,IC3173,12917.5,13010.259547476227,36.22,0.46,175.388,37.1538
43369,IC3816,12174.9,12388.269642085275,36.22,0.46,175.388,37.1538
53558,IC4521,9789.4,10020.266760594235,36.22,0.2,175.388,16.1538
53846,PGC053846,13467.2,13633.351790474933,36.22,0.27,175.388,21.8077
53902,PGC053902,13784.1,13950.511898483332,36.22,0.27,175.388,21.8077
56718,PGC056718,9473.1,9688.951944021328,36.22,0.2,175.388,16.1538
57194,PGC057194,11841.3,12053.692279135945,36.22,0.2,175.388,16.1538
57941,UGC10355,10101.4,10309.515145684853,36.22,0.2,175.388,16.1538
73004,PGC073004,10506.0,10640.210797398777,36.22,0.2,175.388,16.1538
90787,PGC090787,7953.4,7968.323943072033,36.22,0.45,175.388,36.3461
95542,PGC095542,11977.4,12031.408152127193,36.22,0.25,175.388,20.1923
107460,PGC107460,10254.4,10059.023914493278,36.22,0.76,175.388,61.3846
128829,PGC128829,13128.4,12818.543158909371,36.22,0.52,175.388,42.0
176171,PGC176171,11361.5,11226.006931400083,36.22,0.15,175.388,12.1154
176185,PGC176185,11641.1,11504.915550829457,36.22,0.15,175.388,12.1154
182546,PGC182546,13368.4,13327.993952045217,36.22,0.61,175.388,49.2692
607009,PGC607009,8856.7,8770.88916094664,36.22,0.68,175.388,54.923
806941,PGC806941,12233.6,11987.061021617783,36.22,0.69,175.388,55.7307
1021242,PGC1021242,13710.6,13669.069946620668,36.22,0.62,175.388,50.0769
1052207,PGC1052207,12593.0,12476.157635002484,36.22,0.52,175.388,42.0
1144048,PGC1144048,11291.9,11157.910834052816,36.22,0.15,175.388,12.1154
1156834,PGC1156834,8745.9,8756.018380009335,36.22,0.33,175.388,26.6538
1162723,PGC1162723,8738.5,8749.022667119572,36.22,0.33,175.388,26.6538
1443069,PGC1443069,9852.0,9889.648004010054,36.22,0.46,175.388,37.1538
1502571,PGC1502571,12796.2,12823.378646966825,36.22,0.46,175.388,37.1538
1628524,PGC1628524,12774.8,12849.855620474144,36.22,0.46,175.388,37.1538
1719381,PGC1719381,9960.0,10061.647968711231,36.22,0.46,175.388,37.1538
1778738,PGC1778738,13614.9,13678.936652419061,36.22,0.46,175.388,37.1538
1971247,PGC1971247,13734.8,13870.870884847493,36.22,0.46,175.388,37.1538
2133342,PGC2133342,7484.8,7736.684544375156,36.22,0.46,175.388,37.1538
2323735,PGC2323735,11198.8,11351.20036285973,36.22,0.33,175.388,26.6538
2592074,PGC2592074,11793.7,12101.007162945043,36.22,0.46,175.388,37.1538
3080642,PGC3080642,11638.9,11449.031963085075,36.22,0.51,175.388,41.1923
3091575,PGC3091575,13210.4,13147.810544112359,36.22,0.46,175.388,37.1538
3098045,PGC3098045,13274.2,13181.016136395292,36.22,0.43,175.388,34.7307
3356466,2MASXJ09573274+0428075,10047.1,10015.435135982054,36.22,0.33,175.388,26.6538
3705237,2MASXJ05553178-2447516,11903.9,11652.188882034057,36.22,0.6,175.388,48.4615
3839735,2MASXJ15053729+0838066,13827.9,13993.47384503247,36.22,0.27,175.388,21.8077
3849609,2MASXJ15353902+0852180,12877.2,13053.579045614992,36.22,0.46,175.388,37.1538
4683545,6dFJ0733243-523231,12225.2,11928.042828162506,36.22,0.69,175.388,55.7307
17791,ESO488-012,8934.9,8686.914834200872,36.2222,0.266771,175.567,21.5688
18568,UGC03411,6798.5,6974.7373879464285,36.2237,0.308606,175.684,24.9678
49720,ESO325-039,10969.7,10857.126521982178,36.2262,0.268133,175.891,21.7189
90625,PGC090625,10835.6,10853.016938835763,36.2271,0.0184089,175.966,1.49177
23680,PGC023680,8010.8,8198.959185265709,36.23,0.46,176.198,37.3253
24608,PGC024608,12011.6,11905.252904038565,36.23,0.53,176.198,43.0053
26679,PGC026679,13782.4,13902.269767248634,36.23,0.46,176.198,37.3253
30706,PGC030706,9572.1,9576.828725530275,36.23,0.46,176.198,37.3253
35327,IC0697,12748.0,12745.304773118332,36.23,0.46,176.198,37.3253
38147,PGC038147,11817.0,12080.82302916936,36.23,0.46,176.198,37.3253
41997,PGC041997,12519.3,12595.524186885743,36.23,0.33,176.198,26.7769
50937,PGC050937,13229.3,13509.30774453542,36.23,0.46,176.198,37.3253
58970,UGC10547,9292.4,9571.688850337734,36.23,0.2,176.198,16.2284
63458,PGC063458,11149.3,10967.896222716397,36.23,0.51,176.198,41.3824
63980,ESO595-006,13043.1,13062.619475427458,36.23,0.66,176.198,53.5537
75474,PGC075474,13852.9,13561.574693455703,36.23,0.65,176.198,52.7423
91451,PGC091451,11920.0,12227.859382098493,36.23,0.0264575,176.198,2.14682
100716,PGC100716,12344.9,12111.41567571148,36.23,0.6,176.198,48.6852
146882,PGC146882,13736.6,13436.164652960466,36.23,0.77,176.198,62.4793
154701,PGC154701,13544.8,13506.842743343359,36.23,0.46,176.198,37.3253
175370,PGC175370,13321.6,13199.030575748142,36.23,0.49,176.198,39.7596
178764,PGC178764,14247.4,13942.460904246913,36.23,0.54,176.198,43.8167
383408,PGC383408,10769.6,10456.427096407273,36.23,0.69,176.198,55.988
724802,PGC724802,11074.1,10805.366769798784,36.23,0.7,176.198,56.7994
867531,PGC867531,13953.8,13920.567122258099,36.23,0.51,176.198,41.3824
906511,PGC906511,10127.7,10164.966710533088,36.23,0.68,176.198,55.1766
1437478,PGC1437478,11993.8,12062.75525502063,36.23,0.46,176.198,37.3253
1456464,PGC1456464,11964.6,12124.996181770137,36.23,0.33,176.198,26.7769
1456548,PGC1456548,12120.7,12281.150878204817,36.23,0.33,176.198,26.7769
1463325,PGC1463325,11877.3,11884.090307902828,36.23,0.33,176.198,26.7769
1830074,PGC1830074,12064.0,12291.355469986795,36.23,0.46,176.198,37.3253
3080428,PGC3080428,8845.0,8691.700327938632,36.23,0.51,176.198,41.3824
3089297,PGC3089297,12855.2,12874.862136134432,36.23,0.46,176.198,37.3253
3089585,PGC3089585,11069.7,11141.056361400117,36.23,0.46,176.198,37.3253
3704676,2MASXJ05522174-3420474,10328.0,10048.070546902154,36.23,0.79,176.198,64.1022
3708572,2MASXJ06134519-7255464,11515.1,11206.562852773106,36.23,0.85,176.198,68.9707
3708808,2MASXJ06150299-6938393,11425.6,11114.274779706224,36.23,0.61,176.198,49.4966
3714742,2MASXJ06530261-7017324,11202.0,10893.804488358504,36.23,0.52,176.198,42.1938
3746416,2MASXJ09444112+2029108,11526.5,11566.286743229879,36.23,0.46,176.198,37.3253
3761780,2MASXJ10514602+2503539,13397.5,13497.986646772744,36.23,0.46,176.198,37.3253
3826818,2MASXJ14275560+2424052,11600.1,11814.90867046882,36.23,0.27,176.198,21.9083
3826851,2MASXJ14280181+2423426,11558.5,11773.328760284146,36.23,0.27,176.198,21.9083
3924053,2MASXJ20273247-4429094,13851.4,13730.508585754738,36.23,0.54,176.198,43.8167
3925363,2MASXJ20312836-5420485,12165.7,11999.159297330072,36.23,0.59,176.198,47.8738
3936146,2MASXJ21060065-6300566,13608.2,13398.626307768267,36.23,0.61,176.198,49.4966
33091,IC0662,11717.5,11711.256733109007,36.2328,0.15921,176.425,12.9353
166851,PGC166851,10830.3,10988.45162387806,36.2362,0.255852,176.701,20.8196
84020,PGC084020,10615.3,10556.72826076294,36.2374,0.264943,176.803,21.5718
1858,PGC001858,9935.7,9712.961659251563,36.24,0.58,177.011,47.2796
6070,PGC006070,12069.8,11941.406532555315,36.24,0.77,177.011,62.7677
24446,PGC024446,13377.0,13539.990325040495,36.24,0.33,177.011,26.9005
25835,PGC025835,11389.2,11558.263130337486,36.24,0.46,177.011,37.4976
33090,PGC033090,11837.5,11829.06658812764,36.24,0.13,177.011,10.5971
39848,PGC039848,13494.1,13621.874522246284,36.24,0.33,177.011,26.9005
52530,PGC052530,13713.1,13948.29778503965,36.24,0.46,177.011,37.4976
53997,PGC053997,13404.0,13602.457103542505,36.24,0.27,177.011,22.0095
70092,PGC070092,13257.5,13257.538785278364,36.24,0.53,177.011,43.2038
72603,PGC072603,13941.3,13910.957310082082,36.24,0.53,177.011,43.2038
83395,PGC083395,11804.2,11797.647903773259,36.24,0.13,177.011,10.5971
83396,PGC083396,12274.5,12267.57077418588,36.24,0.13,177.011,10.5971
83404,PGC083404,12172.3,12164.665094408414,36.24,0.13,177.011,10.5971
83414,PGC083414,11986.9,11979.788908872135,36.24,0.13,177.011,10.5971
130523,PGC130523,13411.6,13107.020021828366,36.24,0.53,177.011,43.2038
130658,PGC130658,11303.7,11156.241994295393,36.24,0.58,177.011,47.2796
143512,PGC143512,12565.1,12347.593274029432,36.24,0.63,177.011,51.3554
150097,PGC150097,12349.4,12043.707885468577,36.24,0.56,177.011,45.6493
174846,PGC174846,12436.2,12337.608093539971,36.24,0.46,177.011,37.4976
178811,PGC178811,13673.0,13383.981520347967,36.24,0.54,177.011,44.0189
183388,PGC183388,14018.7,13970.521802904654,36.24,0.57,177.011,46.4644
502503,PGC502503,12588.7,12286.788652482403,36.24,0.55,177.011,44.8341
816789,PGC816789,11990.9,11746.550890155479,36.24,0.53,177.011,43.2038
820917,PGC820917,13468.1,13428.575093076042,36.24,0.53,177.011,43.2038
836806,PGC836806,9678.0,9446.21938436125,36.24,0.53,177.011,43.2038
845169,PGC845169,7922.1,7685.033087142687,36.24,0.61,177.011,49.7251
860205,PGC860205,11538.2,11564.295553773367,36.24,0.5,177.011,40.7583
876029,PGC876029,10802.2,10766.524890045339,36.24,0.53,177.011,43.2038
913731,PGC913731,7705.9,7596.367251926273,36.24,0.59,177.011,48.0948
973559,PGC973559,12027.8,11853.34427156266,36.24,0.52,177.011,42.3886
988792,PGC988792,6358.7,6375.468635678882,36.24,0.81,177.011,66.0284
1140987,PGC1140987,9453.8,9601.203467571344,36.24,0.93,177.011,75.8104
1452065,PGC1452065,12897.0,12961.528057477102,36.24,0.33,177.011,26.9005
1501669,PGC1501669,13720.4,13918.56320020253,36.24,0.27,177.011,22.0095
1540166,PGC1540166,13350.9,13552.604601932891,36.24,0.46,177.011,37.4976
1573473,PGC1573473,11736.6,11717.635072043548,36.24,0.46,177.011,37.4976
1611842,PGC1611842,12942.4,13041.504295668361,36.24,0.46,177.011,37.4976
1734850,PGC1734850,12191.9,12261.03851360161,36.24,0.46,177.011,37.4976
2060321,PGC2060321,10098.5,10164.851945535327,36.24,0.46,177.011,37.4976
2800969,PGC2800969,12493.1,12508.69738272498,36.24,0.27,177.011,22.0095
3082228,PGC3082228,13876.9,13908.44040386063,36.24,0.51,177.011,41.5734
3090085,PGC3090085,13612.1,13739.689832060745,36.24,0.33,177.011,26.9005
3091024,PGC3091024,10281.9,10476.643174088025,36.24,0.46,177.011,37.4976
3093208,PGC3093208,12811.2,12678.542446583117,36.24,0.52,177.011,42.3886
3094628,PGC3094628,13794.1,13751.860005459732,36.24,0.53,177.011,43.2038
3351678,2MASXJ08042538+3955500,12104.1,12195.054058995282,36.24,0.27,177.011,22.0095
3391782,2MASXJ11152717+0408203,11901.5,11918.130516241812,36.24,0.27,177.011,22.0095
